Device Id,Title,Price Range,Storage,Storage Id,Storage Unit,Min Price,Max Price,Before Promo Price,Base Min Price,Variation Id,Color Title,Color Variation Id,Has Stock,Sku,Has Device Variation Stock,Subscription
108765,Galaxy S21 FE 5G,,128,569,GO,266,779,0,,108764,Green,108763,True,13700,True,S+
108765,Galaxy S21 FE 5G,,128,569,GO,266,779,0,,108764,Purple,108764,False,13701,True,S+
97330,Reno 6 5G,,128,569,GO,28,505,0,,97329,Black,97329,True,13620,True,S+
97324,Galaxy A03S,,32,565,GO,0,149,0,,97323,Black,97323,True,13619,True,S+
112256,11T,,128,569,GO,55,534,0,,112255,Grey,112255,True,13709,True,S+
91835,Find X3 Neo 5G,,256,1284,GO,248,755,0,,95483,Black,95483,False,13536,False,S+
93039,X10,,64,567,GO,0,289,0,,95534,Green,95534,True,13568,True,S+
60232,Galaxy A32 5G,,128,569,GO,0,295,0,,95456,Black,95456,True,13415,True,S+
77977,Galaxy Xcover 5,,64,567,GO,0,289,59,,95459,Black,95459,True,13454,True,S+
78031,Mi 11 Lite 5G,,128,569,GO,0,389,0,,95469,Green,95469,True,13558,True,S+
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Black,95477,True,13531,True,S+
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Purple,95478,True,13532,True,S+
92939,P Smart 2021,,128,569,GO,0,225,0,,95531,Black,95531,False,13565,False,S+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Green,95519,True,13561,True,S+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Purple,95520,True,13562,True,S+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Black,95521,True,13563,True,S+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,White,95522,True,13564,True,S+
93021,8050,,16,563,GO,0,219,0,,97320,Graphite,97320,True,13560,True,S+
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Midnight,96313,True,13643,True,share
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Starlight,96314,False,13644,True,share
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Blue,96316,False,13646,True,share
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Midnight,96317,True,13647,True,share
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Starlight,96318,False,13648,True,share
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Pink,98205,False,13649,True,share
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Blue,96320,False,13650,True,share
96322,iPhone 13 mini,,512,1842,GO,323,1175,0,,96321,Midnight,96321,False,13651,True,share
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Midnight,96277,True,13631,True,share
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Starlight,96278,True,13632,True,share
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Pink,107396,True,13633,True,share
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Red,96280,True,13634,True,share
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Blue,96281,True,13635,True,share
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Midnight,96282,True,13636,True,share
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Starlight,96283,True,13637,True,share
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Pink,96284,True,13638,True,share
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Red,96285,True,13639,True,share
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Blue,96286,True,13640,True,share
96288,iPhone 13,,512,1842,GO,413,1279,0,,96287,Midnight,96287,False,13641,True,share
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Silver,96344,True,13653,True,share
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Graphite,96343,False,13652,True,share
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Gold,96345,True,13654,True,share
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Sierra blue,96346,True,13655,True,share
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Graphite,96347,True,13656,True,share
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Silver,96348,True,13657,True,share
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Gold,96349,True,13658,True,share
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Sierra blue,96350,True,13659,True,share
96354,iPhone 13 Pro,,512,1842,GO,636,1535,0,,96352,Graphite,96351,True,13660,True,share
96354,iPhone 13 Pro,,512,1842,GO,636,1535,0,,96352,Sierra blue,96352,True,13661,True,share
96354,iPhone 13 Pro,,1,1894,TO,841,1771,0,,96353,Graphite,96353,True,13662,True,share
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Graphite,96379,True,13663,True,share
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Silver,96380,True,13664,True,share
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Gold,96381,True,13665,True,share
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Sierra blue,96382,True,13666,True,share
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Graphite,96383,True,13667,True,share
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Silver,96384,True,13668,True,share
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Gold,96385,True,13669,True,share
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Sierra blue,96386,True,13670,True,share
96390,iPhone 13 Pro Max,,512,1842,GO,725,1639,0,,96388,Graphite,96387,True,13671,True,share
96390,iPhone 13 Pro Max,,512,1842,GO,725,1639,0,,96388,Sierra blue,96388,True,13672,True,share
96390,iPhone 13 Pro Max,,1,1894,TO,931,1875,0,,96389,Graphite,96389,True,13673,True,share
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Black,95486,True,13543,True,share
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,White,95487,False,13544,True,share
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Green,95488,False,13545,True,share
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Purple,95489,False,13546,True,share
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Green,97718,True,13548,True,share
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Black,97717,False,13547,True,share
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Silver,97719,True,13549,True,share
36149,iPhone 12,,64,567,GO,0,815,0,,95337,Black,95336,True,13295,True,share
36149,iPhone 12,,64,567,GO,0,815,0,,95337,White,95337,True,13296,True,share
36149,iPhone 12,,128,569,GO,55,869,0,,112249,Black,112249,True,13300,True,share
36284,iPhone 12 Pro,,256,1284,GO,430,1299,0,,100785,Graphite,100783,True,13314,True,share
36284,iPhone 12 Pro,,256,1284,GO,430,1299,0,,100785,Pacific Blue,100785,True,13317,True,share
36284,iPhone 12 Pro,,512,1842,GO,636,1535,855,,95367,Graphite,100786,True,13318,True,share
36284,iPhone 12 Pro,,512,1842,GO,636,1535,855,,95367,Silver,95367,True,13319,True,share
42463,iPhone 12 Pro Max,,256,1284,GO,519,1405,0,,95417,Graphite,95417,True,13358,True,share
78049,A74 5G,,128,569,GO,0,299,0,,95474,Black,95474,True,13500,True,share
77995,Reno 4Z 5G,,128,569,GO,0,299,0,,95465,Black,95465,True,13495,True,share
100412,4,,256,1284,GO,0,689,0,,112613,Grey,112613,True,13687,True,share
104827,iPhone 11,,64,567,GO,0,589,0,,104826,Black,104826,False,13337,True,share
104827,iPhone 11,,128,569,GO,0,645,0,,112252,Black,112252,True,13338,True,share
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,Graphite,108761,True,13698,True,share
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,White,108762,True,13699,True,share
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,Green,108763,True,13700,True,share
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,Purple,108764,False,13701,True,share
97330,Reno 6 5G,,128,569,GO,0,505,0,,97329,Black,97329,True,13620,True,share
97324,Galaxy A03S,,32,565,GO,0,149,0,,97323,Black,97323,True,13619,True,share
112256,11T,,128,569,GO,0,534,0,,112255,Grey,112255,True,13709,True,share
91835,Find X3 Neo 5G,,256,1284,GO,0,755,0,,95483,Black,95483,False,13536,False,share
93039,X10,,64,567,GO,0,289,0,,95534,Green,95534,True,13568,True,share
60232,Galaxy A32 5G,,128,569,GO,0,295,0,,95456,Black,95456,True,13415,True,share
77977,Galaxy Xcover 5,,64,567,GO,0,289,0,,95459,Black,95459,True,13454,True,share
78031,Mi 11 Lite 5G,,128,569,GO,0,389,0,,95469,Green,95469,True,13558,True,share
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Black,95477,True,13531,True,share
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Purple,95478,True,13532,True,share
92939,P Smart 2021,,128,569,GO,0,225,0,,95531,Black,95531,False,13565,False,share
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Green,95519,True,13561,True,share
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Purple,95520,True,13562,True,share
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Black,95521,True,13563,True,share
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,White,95522,True,13564,True,share
93021,8050,,16,563,GO,0,219,0,,97320,Graphite,97320,True,13560,True,share
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Midnight,96313,True,13643,True,Unlimited+
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Starlight,96314,False,13644,True,Unlimited+
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Blue,96316,False,13646,True,Unlimited+
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Midnight,96317,True,13647,True,Unlimited+
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Starlight,96318,False,13648,True,Unlimited+
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Pink,98205,False,13649,True,Unlimited+
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Blue,96320,False,13650,True,Unlimited+
96322,iPhone 13 mini,,512,1842,GO,323,1175,0,,96321,Midnight,96321,False,13651,True,Unlimited+
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Midnight,96277,True,13631,True,Unlimited+
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Starlight,96278,True,13632,True,Unlimited+
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Pink,107396,True,13633,True,Unlimited+
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Red,96280,True,13634,True,Unlimited+
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Blue,96281,True,13635,True,Unlimited+
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Midnight,96282,True,13636,True,Unlimited+
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Starlight,96283,True,13637,True,Unlimited+
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Pink,96284,True,13638,True,Unlimited+
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Red,96285,True,13639,True,Unlimited+
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Blue,96286,True,13640,True,Unlimited+
96288,iPhone 13,,512,1842,GO,413,1279,0,,96287,Midnight,96287,False,13641,True,Unlimited+
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Silver,96344,True,13653,True,Unlimited+
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Graphite,96343,False,13652,True,Unlimited+
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Gold,96345,True,13654,True,Unlimited+
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Sierra blue,96346,True,13655,True,Unlimited+
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Graphite,96347,True,13656,True,Unlimited+
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Silver,96348,True,13657,True,Unlimited+
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Gold,96349,True,13658,True,Unlimited+
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Sierra blue,96350,True,13659,True,Unlimited+
96354,iPhone 13 Pro,,512,1842,GO,636,1535,0,,96352,Graphite,96351,True,13660,True,Unlimited+
96354,iPhone 13 Pro,,512,1842,GO,636,1535,0,,96352,Sierra blue,96352,True,13661,True,Unlimited+
96354,iPhone 13 Pro,,1,1894,TO,841,1771,0,,96353,Graphite,96353,True,13662,True,Unlimited+
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Graphite,96379,True,13663,True,Unlimited+
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Silver,96380,True,13664,True,Unlimited+
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Gold,96381,True,13665,True,Unlimited+
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Sierra blue,96382,True,13666,True,Unlimited+
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Graphite,96383,True,13667,True,Unlimited+
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Silver,96384,True,13668,True,Unlimited+
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Gold,96385,True,13669,True,Unlimited+
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Sierra blue,96386,True,13670,True,Unlimited+
96390,iPhone 13 Pro Max,,512,1842,GO,725,1639,0,,96388,Graphite,96387,True,13671,True,Unlimited+
96390,iPhone 13 Pro Max,,512,1842,GO,725,1639,0,,96388,Sierra blue,96388,True,13672,True,Unlimited+
96390,iPhone 13 Pro Max,,1,1894,TO,931,1875,0,,96389,Graphite,96389,True,13673,True,Unlimited+
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Black,95486,True,13543,True,Unlimited+
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,White,95487,False,13544,True,Unlimited+
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Green,95488,False,13545,True,Unlimited+
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Purple,95489,False,13546,True,Unlimited+
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Green,97718,True,13548,True,Unlimited+
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Black,97717,False,13547,True,Unlimited+
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Silver,97719,True,13549,True,Unlimited+
36149,iPhone 12,,64,567,GO,10,815,0,,95337,Black,95336,True,13295,True,Unlimited+
36149,iPhone 12,,64,567,GO,10,815,0,,95337,White,95337,True,13296,True,Unlimited+
36149,iPhone 12,,128,569,GO,55,869,0,,112249,Black,112249,True,13300,True,Unlimited+
36284,iPhone 12 Pro,,256,1284,GO,430,1299,0,,100785,Graphite,100783,True,13314,True,Unlimited+
36284,iPhone 12 Pro,,256,1284,GO,430,1299,0,,100785,Pacific Blue,100785,True,13317,True,Unlimited+
36284,iPhone 12 Pro,,512,1842,GO,430,1535,855,,95367,Graphite,100786,True,13318,True,Unlimited+
36284,iPhone 12 Pro,,512,1842,GO,430,1535,855,,95367,Silver,95367,True,13319,True,Unlimited+
42463,iPhone 12 Pro Max,,256,1284,GO,519,1405,0,,95417,Graphite,95417,True,13358,True,Unlimited+
78049,A74 5G,,128,569,GO,0,299,0,,95474,Black,95474,True,13500,True,Unlimited+
77995,Reno 4Z 5G,,128,569,GO,0,299,0,,95465,Black,95465,True,13495,True,Unlimited+
100412,4,,256,1284,GO,0,689,0,,112613,Grey,112613,True,13687,True,Unlimited+
104827,iPhone 11,,64,567,GO,0,589,0,,104826,Black,104826,False,13337,True,Unlimited+
104827,iPhone 11,,128,569,GO,0,645,0,,112252,Black,112252,True,13338,True,Unlimited+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,Graphite,108761,True,13698,True,Unlimited+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,White,108762,True,13699,True,Unlimited+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,Green,108763,True,13700,True,Unlimited+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,Purple,108764,False,13701,True,Unlimited+
97330,Reno 6 5G,,128,569,GO,0,505,0,,97329,Black,97329,True,13620,True,Unlimited+
97324,Galaxy A03S,,32,565,GO,0,149,0,,97323,Black,97323,True,13619,True,Unlimited+
112256,11T,,128,569,GO,0,534,0,,112255,Grey,112255,True,13709,True,Unlimited+
91835,Find X3 Neo 5G,,256,1284,GO,0,755,0,,95483,Black,95483,False,13536,False,Unlimited+
93039,X10,,64,567,GO,0,289,0,,95534,Green,95534,True,13568,True,Unlimited+
60232,Galaxy A32 5G,,128,569,GO,0,295,0,,95456,Black,95456,True,13415,True,Unlimited+
77977,Galaxy Xcover 5,,64,567,GO,0,289,0,,95459,Black,95459,True,13454,True,Unlimited+
78031,Mi 11 Lite 5G,,128,569,GO,0,389,0,,95469,Green,95469,True,13558,True,Unlimited+
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Black,95477,True,13531,True,Unlimited+
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Purple,95478,True,13532,True,Unlimited+
92939,P Smart 2021,,128,569,GO,0,225,0,,95531,Black,95531,False,13565,False,Unlimited+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Green,95519,True,13561,True,Unlimited+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Purple,95520,True,13562,True,Unlimited+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Black,95521,True,13563,True,Unlimited+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,White,95522,True,13564,True,Unlimited+
93021,8050,,16,563,GO,0,219,0,,97320,Graphite,97320,True,13560,True,Unlimited+
96322,iPhone 13 mini,,128,569,GO,0,815,0,,96316,Midnight,96313,True,13643,True,UnlimitedExtra+
96322,iPhone 13 mini,,128,569,GO,0,815,0,,96316,Starlight,96314,False,13644,True,UnlimitedExtra+
96322,iPhone 13 mini,,128,569,GO,0,815,0,,96316,Blue,96316,False,13646,True,UnlimitedExtra+
96322,iPhone 13 mini,,256,1284,GO,0,939,0,,96320,Midnight,96317,True,13647,True,UnlimitedExtra+
96322,iPhone 13 mini,,256,1284,GO,0,939,0,,96320,Starlight,96318,False,13648,True,UnlimitedExtra+
96322,iPhone 13 mini,,256,1284,GO,0,939,0,,96320,Pink,98205,False,13649,True,UnlimitedExtra+
96322,iPhone 13 mini,,256,1284,GO,0,939,0,,96320,Blue,96320,False,13650,True,UnlimitedExtra+
96322,iPhone 13 mini,,512,1842,GO,154,1175,0,,96321,Midnight,96321,False,13651,True,UnlimitedExtra+
96288,iPhone 13,,128,569,GO,0,919,0,,96281,Midnight,96277,True,13631,True,UnlimitedExtra+
96288,iPhone 13,,128,569,GO,0,919,0,,96281,Starlight,96278,True,13632,True,UnlimitedExtra+
96288,iPhone 13,,128,569,GO,0,919,0,,96281,Pink,107396,True,13633,True,UnlimitedExtra+
96288,iPhone 13,,128,569,GO,0,919,0,,96281,Red,96280,True,13634,True,UnlimitedExtra+
96288,iPhone 13,,128,569,GO,0,919,0,,96281,Blue,96281,True,13635,True,UnlimitedExtra+
96288,iPhone 13,,256,1284,GO,38,1045,0,,96286,Midnight,96282,True,13636,True,UnlimitedExtra+
96288,iPhone 13,,256,1284,GO,38,1045,0,,96286,Starlight,96283,True,13637,True,UnlimitedExtra+
96288,iPhone 13,,256,1284,GO,38,1045,0,,96286,Pink,96284,True,13638,True,UnlimitedExtra+
96288,iPhone 13,,256,1284,GO,38,1045,0,,96286,Red,96285,True,13639,True,UnlimitedExtra+
96288,iPhone 13,,256,1284,GO,38,1045,0,,96286,Blue,96286,True,13640,True,UnlimitedExtra+
96288,iPhone 13,,512,1842,GO,244,1279,0,,96287,Midnight,96287,False,13641,True,UnlimitedExtra+
96354,iPhone 13 Pro,,128,569,GO,154,1175,0,,96346,Silver,96344,True,13653,True,UnlimitedExtra+
96354,iPhone 13 Pro,,128,569,GO,154,1175,0,,96346,Graphite,96343,False,13652,True,UnlimitedExtra+
96354,iPhone 13 Pro,,128,569,GO,154,1175,0,,96346,Gold,96345,True,13654,True,UnlimitedExtra+
96354,iPhone 13 Pro,,128,569,GO,154,1175,0,,96346,Sierra blue,96346,True,13655,True,UnlimitedExtra+
96354,iPhone 13 Pro,,256,1284,GO,262,1298,0,,96350,Graphite,96347,True,13656,True,UnlimitedExtra+
96354,iPhone 13 Pro,,256,1284,GO,262,1298,0,,96350,Silver,96348,True,13657,True,UnlimitedExtra+
96354,iPhone 13 Pro,,256,1284,GO,262,1298,0,,96350,Gold,96349,True,13658,True,UnlimitedExtra+
96354,iPhone 13 Pro,,256,1284,GO,262,1298,0,,96350,Sierra blue,96350,True,13659,True,UnlimitedExtra+
96354,iPhone 13 Pro,,512,1842,GO,467,1535,0,,96352,Graphite,96351,True,13660,True,UnlimitedExtra+
96354,iPhone 13 Pro,,512,1842,GO,467,1535,0,,96352,Sierra blue,96352,True,13661,True,UnlimitedExtra+
96354,iPhone 13 Pro,,1,1894,TO,672,1771,0,,96353,Graphite,96353,True,13662,True,UnlimitedExtra+
96390,iPhone 13 Pro Max,,128,569,GO,244,1279,0,,96382,Graphite,96379,True,13663,True,UnlimitedExtra+
96390,iPhone 13 Pro Max,,128,569,GO,244,1279,0,,96382,Silver,96380,True,13664,True,UnlimitedExtra+
96390,iPhone 13 Pro Max,,128,569,GO,244,1279,0,,96382,Gold,96381,True,13665,True,UnlimitedExtra+
96390,iPhone 13 Pro Max,,128,569,GO,244,1279,0,,96382,Sierra blue,96382,True,13666,True,UnlimitedExtra+
